Match_ID,Match_Date,Match,Winner,Loser,WinLoss,Championship_Match,Promotion,Match_Type,Stipulation,Event,Event_Name,Event_Type
977,2009-03-16,Edge vs. John Cena,No Contest,No Contest,No Contest,Exhibition,WWE,Singles,Special Referee,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
976,2009-03-09,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
975,2009-03-08,"John Cena, Kofi Kingston & Rey Mysterio vs Edge, Randy Orton & Ted DiBiase","John Cena, Kofi Kingston & Rey Mysterio","Edge, Randy Orton & Ted DiBiase",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
974,2009-03-07,John Cena & Rey Mysterio vs Edge & Randy Orton,John Cena & Rey Mysterio,Edge & Randy Orton,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
973,2009-03-06,John Cena & Rey Mysterio vs Chris Jericho & Edge,John Cena & Rey Mysterio,Chris Jericho & Edge,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
972,2009-03-02,John Cena vs Edge,John Cena,Edge,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
971,2009-02-27,"John Cena, Shawn Michaels & Triple H vs Chris Jericho, Randy Orton & Vladimir Kozlov","John Cena, Shawn Michaels & Triple H","Chris Jericho, Randy Orton & Vladimir Kozlov",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
970,2009-02-23,John Cena vs Chavo Guerrero,John Cena,Chavo Guerrero,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
969,2009-02-22,John Cena vs Randy Orton,John Cena,Randy Orton,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
968,2009-02-21,John Cena vs Randy Orton,John Cena,Randy Orton,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
967,2009-02-20,John Cena vs Randy Orton,John Cena,Randy Orton,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
966,2009-02-17,The Big Show vs John Cena,The Big Show,John Cena,Loss,Exhibition,WWE,Singles,No Stipulation,WWE Friday Night SmackDown ,WWE SmackDown,Televised
965,2009-02-15,Edge vs John Cena and Chris Jericho and Kane and Mike Knox and Rey Mysterio,Edge,John Cena  and Chris Jericho and Kane and Mike Knox and Rey Mysterio,Loss,WWE World Heavyweight Championship,WWE,Elimination Chamber,Elimination Chamber,WWE No Way Out 2009,WWE No Way Out ,PPV/PLE
964,2009-02-13,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,WWE World Heavyweight Championship,WWE,Singles,Steel Cage,WWE RAW/ECW House Show,WWE House Show,Non-Televised
963,2009-02-09,"Chris Jericho, Kane & Mike Knox vs John Cena, Kofi Kingston & Rey Mysterio","Chris Jericho, Kane & Mike Knox","John Cena, Kofi Kingston & Rey Mysterio",Loss,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
962,2009-02-09,John Cena vs Randy Orton,John Cena,Randy Orton,Win,WWE World Heavyweight Championship,WWE,Singles,Street Fight,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
961,2009-02-08,John Cena vs Chris Jericho and Randy Orton,John Cena,Chris Jericho and Randy Orton,Win,WWE World Heavyweight Championship,WWE,Triple Threat,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
960,2009-02-07,John Cena vs Chris Jericho and Randy Orton,John Cena,Chris Jericho and Randy Orton,Win,WWE World Heavyweight Championship,WWE,Triple Threat,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
959,2009-02-06,John Cena vs Chris Jericho and Randy Orton,John Cena,Chris Jericho and Randy Orton,Win,WWE World Heavyweight Championship,WWE,Triple Threat,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
958,2009-02-02,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
957,2009-02-02,John Cena vs Randy Orton,John Cena,Randy Orton,Win,WWE World Heavyweight Championship,WWE,Singles,Street Fight,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
956,2009-01-26,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,WWE World Heavyweight Championship,WWE,Singles,Street Fight,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
955,2009-01-26,John Cena vs Shawn Michaels,John Cena,Shawn Michaels,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
954,2009-01-25,John Cena vs John Bradshaw Layfield,John Cena,John Bradshaw Layfield,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE Royal Rumble 2009,WWE Royal Rumble ,PPV/PLE
953,2009-01-24,John Cena & Triple H vs Edge & Randy Orton,John Cena & Triple H,Edge & Randy Orton,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE House Show,WWE House Show,Non-Televised
952,2009-01-19,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
951,2009-01-18,"John Cena & Rey Mysterio vs Legacy (Cody Rhodes, Randy Orton & Ted DiBiase)",John Cena & Rey Mysterio,"Legacy (Cody Rhodes, Randy Orton & Ted DiBiase)",Win,Exhibition,WWE,2 vs 3 Handicap Match,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
950,2009-01-17,"John Cena & Rey Mysterio vs Legacy (Cody Rhodes, Randy Orton & Ted DiBiase)",John Cena & Rey Mysterio,"Legacy (Cody Rhodes, Randy Orton & Ted DiBiase)",Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
949,2009-01-16,John Cena vs Randy Orton,John Cena,Randy Orton,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
948,2009-01-12,Shawn Michaels vs John Cena,Shawn Michaels,John Cena,Loss,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
947,2009-01-11,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
946,2009-01-10,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
945,2009-01-09,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
944,2009-01-05,John Cena & Shawn Michaels vs Chris Jericho & Randy Orton,John Cena & Shawn Michaels,Chris Jericho & Randy Orton,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
943,2009-01-04,John Cena vs Randy Orton,John Cena,Randy Orton,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
942,2009-01-03,John Cena vs Randy Orton,John Cena,Randy Orton,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
941,2009-01-02,John Cena vs Randy Orton,John Cena,Randy Orton,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
940,2008-12-30,John Cena vs Randy Orton,John Cena,Randy Orton,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
939,2008-12-29,"Cryme Tyme (JTG & Shad), John Cena, Kofi Kingston & Rey Mysterio vs Dolph Ziggler, John Morrison, Kane, Mike Knox & The Miz","Cryme Tyme (JTG & Shad), John Cena, Kofi Kingston & Rey Mysterio","Dolph Ziggler, John Morrison, Kane, Mike Knox & The Miz",Win,Exhibition,WWE,5 vs 5 vs 5 Tag Team,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
938,2008-12-29,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,WWE World Heavyweight Championship,WWE,Singles,Street Fight,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
937,2008-12-28,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,WWE World Heavyweight Championship,WWE,Singles,Steel Cage,WWE RAW/ECW House Show,WWE House Show,Non-Televised
936,2008-12-27,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
935,2008-12-26,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE RAW/ECW House Show,WWE House Show,Non-Televised
934,2008-12-22,John Cena & Trish Stratus vs Beth Phoenix & Santino Marella,John Cena & Trish Stratus,Beth Phoenix & Santino Marella,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
933,2008-12-15,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,WWE World Heavyweight Championship,WWE,Singles,Street Fight,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
932,2008-12-15,"Batista & John Cena vs. Cody Rhodes, Manu & Randy Orton",No Contest,No Contest,No Contest,Exhibition,WWE,2 vs 3 Handicap Match,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
931,2008-12-14,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE Armageddon 2008,WWE Armageddon ,PPV/PLE
930,2008-12-13,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE House Show,WWE House Show,Non-Televised
929,2008-12-08,Edge vs. John Cena,No Contest,No Contest,No Contest,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
928,2008-12-05,"Batista, John Cena & Rey Mysterio vs Chris Jericho, Randy Orton & The Big Show","Batista, John Cena & Rey Mysterio","Chris Jericho, Randy Orton & The Big Show",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE Tribute To The Troops 2008,WWE Tribute To The Troops ,Televised
927,2008-12-01,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
926,2008-11-30,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
925,2008-11-29,John Cena vs Randy Orton,John Cena,Randy Orton,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
924,2008-11-23,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,WWE World Heavyweight Championship,WWE,Singles,No Stipulation,WWE Survivor Series 2008,WWE Survivor Series ,PPV/PLE
923,2008-08-24,Batista & John Cena vs Chris Jericho & Kane,Batista & John Cena,Chris Jericho & Kane,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
922,2008-08-23,Batista & John Cena vs Chris Jericho & Kane,Batista & John Cena,Chris Jericho & Kane,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
921,2008-08-22,Batista & John Cena vs Chris Jericho & Kane,Batista & John Cena,Chris Jericho & Kane,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
920,2008-08-18,John Cena vs Cody Rhodes & Ted DiBiase,John Cena,Cody Rhodes & Ted DiBiase,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
919,2008-08-17,Batista vs John Cena,Batista,John Cena,Loss,Exhibition,WWE,Singles,No Stipulation,WWE SummerSlam 2008,WWE SummerSlam ,PPV/PLE
918,2008-08-15,"CM Punk, John Cena & Triple H vs John Bradshaw Layfield, The Great Khali & William Regal","CM Punk, John Cena & Triple H","John Bradshaw Layfield, The Great Khali & William Regal",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE House Show,WWE House Show,Non-Televised
917,2008-08-11,Cody Rhodes & Ted DiBiase vs Batista & John Cena,Cody Rhodes & Ted DiBiase,Batista & John Cena,Loss,WWE World Tag Team Championship,WWE,2 vs 2 Tag Team,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
916,2008-08-10,John Cena vs Cody Rhodes & Ted DiBiase,John Cena,Cody Rhodes & Ted DiBiase,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
915,2008-08-09,"Cryme Tyme (JTG & Shad) & John Cena vs Chris Jericho, Cody Rhodes & Ted DiBiase",Cryme Tyme (JTG & Shad) & John Cena,"Chris Jericho, Cody Rhodes & Ted DiBiase",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
914,2008-08-08,"Cryme Tyme (JTG & Shad) & John Cena vs Chris Jericho, Cody Rhodes & Ted DiBiase",Cryme Tyme (JTG & Shad) & John Cena,"Chris Jericho, Cody Rhodes & Ted DiBiase",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
913,2008-08-04,Batista & John Cena vs Cody Rhodes & Ted DiBiase,Batista & John Cena,Cody Rhodes & Ted DiBiase,Win,WWE World Tag Team Championship,WWE,2 vs 2 Tag Team,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
912,2008-08-02,John Cena vs Cody Rhodes & Ted DiBiase,John Cena,Cody Rhodes & Ted DiBiase,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
911,2008-08-01,John Cena vs Cody Rhodes & Ted DiBiase,John Cena,Cody Rhodes & Ted DiBiase,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
910,2008-07-28,Batista & John Cena vs John Bradshaw Layfield & Kane,Batista & John Cena,John Bradshaw Layfield & Kane,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
909,2008-07-28,"Cody Rhodes, John Bradshaw Layfield, Kane & Ted DiBiase vs Batista, Cryme Tyme (JTG & Shad) & John Cena","Cody Rhodes, John Bradshaw Layfield, Kane & Ted DiBiase","Batista, Cryme Tyme (JTG & Shad) & John Cena",Loss,Exhibition,WWE,4 vs 4 Tag Team,No Stipulation,WWE Saturday Night's Main Event ,WWE Saturday Night's Main Event ,Televised
908,2008-07-27,"Cryme Tyme (JTG & Shad) & John Cena vs Chris Jericho, Cody Rhodes & Ted DiBiase",Cryme Tyme (JTG & Shad) & John Cena,"Chris Jericho, Cody Rhodes & Ted DiBiase",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
907,2008-07-26,"Cryme Tyme (JTG & Shad) & John Cena vs Chris Jericho, Cody Rhodes & Ted DiBiase",Cryme Tyme (JTG & Shad) & John Cena,"Chris Jericho, Cody Rhodes & Ted DiBiase",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
906,2008-07-25,"Cryme Tyme (JTG & Shad) & John Cena vs Chris Jericho, Cody Rhodes & Ted DiBiase",Cryme Tyme (JTG & Shad) & John Cena,"Chris Jericho, Cody Rhodes & Ted DiBiase",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
905,2008-07-21,"Cryme Tyme (JTG & Shad) & John Cena vs Cody Rhodes, John Bradshaw Layfield & Ted DiBiase",Cryme Tyme (JTG & Shad) & John Cena,"Cody Rhodes, John Bradshaw Layfield & Ted DiBiase",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
904,2008-07-20,John Bradshaw Layfield vs John Cena,John Bradshaw Layfield,John Cena,Loss,Exhibition,WWE,Singles,Parking Lot Brawl,WWE The Great American Bash 2008,WWE The Great American Bash ,PPV/PLE
903,2008-07-18,John Cena vs Lance Cade,John Cena,Lance Cade,Win,Exhibition,OVW,Singles,No Stipulation,OVW Six Flags Summer Sizzler Series,OVW Six Flags Summer Sizzler Series,Non-Televised
902,2008-07-14,"Cryme Tyme (JTG & Shad) & John Cena vs Cody Rhodes, John Bradshaw Layfield & Ted DiBiase",Cryme Tyme (JTG & Shad) & John Cena,"Cody Rhodes, John Bradshaw Layfield & Ted DiBiase",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
901,2008-07-12,"Cryme Tyme (JTG & Shad) & John Cena vs Cody Rhodes, Kane & Ted DiBiase",Cryme Tyme (JTG & Shad) & John Cena,"Cody Rhodes, Kane & Ted DiBiase",Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
900,2008-07-11,"Cryme Tyme (JTG & Shad) & John Cena vs Cody Rhodes, Kane & Ted DiBiase",Cryme Tyme (JTG & Shad) & John Cena,"Cody Rhodes, Kane & Ted DiBiase",Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
899,2008-07-07,John Cena vs John Bradshaw Layfield,John Cena,John Bradshaw Layfield,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
898,2008-07-07,Batista vs John Bradshaw Layfield and John Cena and Kane,Batista,John Bradshaw Layfield and John Cena and Kane,Win,Contendership,WWE,Fatal 4-Way,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
897,2008-07-05,John Cena vs John Bradshaw Layfield,John Cena,John Bradshaw Layfield,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
896,2008-07-04,John Cena vs John Bradshaw Layfield,John Cena,John Bradshaw Layfield,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
895,2008-07-03,Triple H vs John Cena,Triple H,John Cena,Loss,WWE Championship,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
894,2008-07-02,John Cena vs John Bradshaw Layfield,John Cena,John Bradshaw Layfield,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
893,2008-06-29,Triple H vs John Cena,Triple H,John Cena,Loss,WWE Championship,WWE,Singles,No Stipulation,WWE Night Of Champions 2008,WWE Night Of Champions ,PPV/PLE
892,2008-06-23,John Cena vs Edge,John Cena,Edge,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
891,2008-06-23,"Team SmackDown (Edge, Jeff Hardy, Montel Vontavious Porter, The Big Show & The Great Khali) vs Team ECW (Chavo Guerrero, John Morrison, Matt Hardy, Shelton Benjamin & The Miz) and Team RAW (Batista, CM Punk, John Cena, Kane & Triple H)","Team SmackDown (Edge, Jeff Hardy, Montel Vontavious Porter, The Big Show & The Great Khali)","Team ECW (Chavo Guerrero, John Morrison, Matt Hardy, Shelton Benjamin & The Miz) and Team RAW (Batista, CM Punk, John Cena, Kane & Triple H)",Loss,Exhibition,WWE,5 vs 5 vs 5 Triple Threat ,Battle Royal),WWE Monday Night RAW ,WWE Monday Night RAW,Televised
890,2008-06-21,Triple H vs John Cena and Umaga,Triple H,John Cena and Umaga,Loss,WWE Championship,WWE,Triple Threat,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
889,2008-06-20,Triple H vs John Cena and Umaga,Triple H,John Cena and Umaga,Loss,WWE Championship,WWE,Triple Threat,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
888,2008-06-16,John Cena vs Umaga,John Cena,Umaga,Win,Exhibition,WWE,Singles,Street Fight,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
887,2008-06-14,John Cena vs Umaga,John Cena,Umaga,Win,Exhibition,WWE,Singles,No Disqualification,WWE RAW House Show,WWE House Show,Non-Televised
886,2008-06-09,John Cena vs John Bradshaw Layfield,John Cena,John Bradshaw Layfield,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
885,2008-06-09,"Jeff Hardy, John Cena & Triple H vs John Bradshaw Layfield, Snitsky & Umaga","Jeff Hardy, John Cena & Triple H","John Bradshaw Layfield, Snitsky & Umaga",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
884,2008-06-08,John Cena vs John Bradshaw Layfield,John Cena,John Bradshaw Layfield,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
